mu1,mu2,model_label,n_tot,n_p,n_s,global_coeff_1based,local_secondary_coeff_1based,abs_error_l2_time,ref_l2_time,rel_error_percent
4.56,0.019,GPR (n_s=141),151,10,141,138,128,16.23587792969726,16.235626633855883,100.00154780500343
4.56,0.019,GPR (n_s=141),151,10,141,139,129,17.227255247979475,17.22903728809098,99.98965676327872
4.56,0.019,GPR (n_s=141),151,10,141,140,130,15.824250878911313,15.824668453549034,99.99736124242382
4.56,0.019,GPR (n_s=141),151,10,141,141,131,16.94743723258397,16.948029538207624,99.9965051652623
4.56,0.019,GPR (n_s=141),151,10,141,142,132,15.418410273563243,15.42511828795791,99.95651239575969
4.56,0.019,GPR (n_s=141),151,10,141,143,133,15.901633704716442,15.901846545412461,99.9986615347129
4.56,0.019,GPR (n_s=141),151,10,141,144,134,17.613556740958323,17.613641478811267,99.99951890781331
4.56,0.019,GPR (n_s=141),151,10,141,145,135,16.32556149042393,16.328543305556316,99.9817386335291
4.56,0.019,GPR (n_s=141),151,10,141,146,136,18.10117853082287,18.108926955065954,99.95721212934203
4.56,0.019,GPR (n_s=141),151,10,141,147,137,17.379404833387397,17.38036016948162,99.99450335847528
4.56,0.019,GPR (n_s=141),151,10,141,148,138,23.708181983136733,23.710264835378347,99.99121539866351
4.56,0.019,GPR (n_s=141),151,10,141,149,139,14.51809997913204,14.51822323832296,99.99915100361184
4.56,0.019,GPR (n_s=141),151,10,141,150,140,16.57428261055819,16.575135688990034,99.9948532642637
4.56,0.019,GPR (n_s=141),151,10,141,151,141,20.225108592867524,20.232553259908276,99.96320451034966
